Date ,Time ,Uncorrected Out (cm/hr),Uncorrected In (cm/hr),Corrected Out (cm/hr),Corrected In (cm/hr),Sap Flow Out (kg/hr),Sap Flow In (kg/hr),Max Td Out (°C),Max Tu Out (°C),Rise Td Out (°C),Rise Tu Out (°C),Ratio Out,Max Td In (°C),Max Tu In (°C),Rise Td In (°C),Rise Tu In (°C),Ratio In,Pulse Duration (s),Internal Battery Voltage (V),Internal Battery Temperature (°C),External Power Supply Present,External Power Supply Voltage (V),External Power Supply Current (mA),Diagnostic Message
23/02/2026,00:00:00,2.367,3.32,5.819,7.467,0.058,0.074,10.065,9.854,0.939,0.822,1.14,10.623,10.057,0.998,0.828,1.202,4.02,4.19,14.5,present ,23.9,31.8,
23/02/2026,00:30:00,2.292,3.32,5.691,7.466,0.056,0.074,9.792,9.586,0.939,0.826,1.135,10.303,9.74,1,0.83,1.202,4.02,4.19,14.2,present ,23.9,31.8,
23/02/2026,01:00:00,2.431,3.281,5.929,7.398,0.059,0.073,9.62,9.402,0.945,0.825,1.144,10.08,9.519,1.001,0.832,1.199,4.02,4.19,14.4,present ,23.93,31.2,
23/02/2026,01:30:00,2.896,3.443,6.733,7.679,0.067,0.076,9.555,9.307,0.959,0.815,1.174,9.969,9.402,1.007,0.83,1.21,4.02,4.19,14.4,present ,23.93,31.8,
23/02/2026,02:00:00,3.372,3.46,7.557,7.709,0.075,0.077,9.504,9.237,0.971,0.805,1.206,9.906,9.339,1.011,0.832,1.212,4.02,4.19,14.6,present ,23.93,31.5,
23/02/2026,02:30:00,3.809,3.539,8.312,7.845,0.083,0.078,9.467,9.176,0.979,0.792,1.235,9.851,9.285,1.011,0.829,1.217,4.02,4.19,14.5,present ,23.9,31.8,
23/02/2026,03:00:00,4.325,3.651,9.203,8.039,0.092,0.08,9.451,9.133,0.992,0.779,1.271,9.816,9.251,1.014,0.827,1.224,4.02,4.19,14.5,present ,23.93,31.2,
23/02/2026,03:30:00,4.114,3.608,8.839,7.964,0.088,0.079,9.476,9.173,0.987,0.785,1.256,9.867,9.305,1.014,0.829,1.221,4.02,4.19,14.5,present ,23.93,31.8,
23/02/2026,04:00:00,3.411,3.479,7.623,7.741,0.076,0.077,9.478,9.221,0.972,0.804,1.208,9.95,9.392,1.01,0.831,1.213,4.02,4.19,14.5,present ,23.97,31.8,
23/02/2026,04:30:00,3.407,3.484,7.616,7.75,0.076,0.077,9.43,9.17,0.971,0.803,1.208,9.918,9.357,1.009,0.83,1.213,4.02,4.19,14.4,present ,23.93,31.8,
23/02/2026,05:00:00,3.213,3.453,7.281,7.696,0.072,0.076,9.412,9.156,0.967,0.808,1.195,9.889,9.323,1.009,0.831,1.211,4.02,4.19,14.4,present ,23.93,31.5,
23/02/2026,05:30:00,3.565,3.53,7.89,7.83,0.078,0.078,9.438,9.159,0.976,0.8,1.219,9.901,9.328,1.011,0.83,1.216,4.02,4.19,14.4,present ,23.93,31.8,
23/02/2026,06:00:00,2.863,3.327,6.677,7.478,0.066,0.074,9.381,9.145,0.957,0.816,1.172,9.898,9.329,1.004,0.833,1.203,4.02,4.19,14.3,present ,23.9,31.8,
23/02/2026,06:30:00,3.42,3.43,7.639,7.656,0.076,0.076,9.18,8.923,0.973,0.804,1.209,9.715,9.146,1.007,0.831,1.209,4.02,4.19,13.8,present ,23.93,31.8,
23/02/2026,07:00:00,3.617,3.504,7.98,7.784,0.079,0.077,9.08,8.806,0.976,0.797,1.222,9.589,9.017,1.01,0.83,1.214,4.02,4.19,14,present ,23.89,31.2,
23/02/2026,07:30:00,3.947,3.622,8.55,7.989,0.085,0.079,9.036,8.737,0.985,0.79,1.245,9.508,8.931,1.016,0.829,1.222,4.02,4.19,14.1,present ,23.93,31.5,
23/02/2026,08:00:00,4.294,3.692,9.15,8.109,0.091,0.081,9.12,8.792,0.992,0.781,1.269,9.557,8.972,1.017,0.827,1.227,4.02,4.19,14.2,present ,23.93,31.8,
23/02/2026,08:30:00,4.854,3.752,10.118,8.213,0.101,0.082,9.246,8.884,1.009,0.77,1.309,9.655,9.062,1.02,0.827,1.231,4.02,4.19,14.5,present ,23.93,31.8,
23/02/2026,09:00:00,5.002,3.734,10.373,8.183,0.103,0.081,9.435,9.057,1.011,0.765,1.32,9.807,9.209,1.02,0.828,1.23,4.02,4.19,15,present ,23.9,31.8,
23/02/2026,09:30:00,5.785,3.912,11.726,8.49,0.117,0.084,9.854,9.421,1.031,0.747,1.379,10.125,9.516,1.024,0.823,1.242,4.02,4.19,15.6,present ,23.93,31.8,
23/02/2026,10:00:00,6.344,4.009,12.693,8.657,0.126,0.086,10.191,9.735,1.039,0.73,1.422,10.489,9.879,1.027,0.821,1.249,4.02,4.19,16.1,present ,23.93,31.8,
23/02/2026,10:30:00,7.881,4.272,15.349,9.113,0.153,0.091,10.731,10.181,1.067,0.688,1.549,10.9,10.278,1.036,0.816,1.267,4.02,4.19,17,present ,23.93,31.5,
23/02/2026,11:00:00,10.045,4.706,19.089,9.863,0.19,0.098,11.73,11.02,1.117,0.639,1.747,11.649,10.995,1.051,0.809,1.298,4.02,4.19,19.1,present ,23.93,31.2,
23/02/2026,11:30:00,10.766,4.809,20.336,10.04,0.203,0.1,12.463,11.727,1.123,0.617,1.818,12.497,11.848,1.052,0.804,1.306,4.02,4.19,19.1,present ,23.93,31.2,
23/02/2026,12:00:00,10.453,4.785,19.794,9.999,0.197,0.099,12.993,12.353,1.11,0.621,1.787,13.465,12.866,1.04,0.796,1.304,4.02,4.19,19.9,present ,23.93,31.2,
23/02/2026,12:30:00,9.663,4.767,18.429,9.968,0.184,0.099,12.957,12.366,1.101,0.644,1.71,13.473,12.834,1.032,0.791,1.303,4.02,4.19,18.6,present ,23.92,30.9,
23/02/2026,13:00:00,10.33,4.836,19.583,10.087,0.195,0.1,13.175,12.528,1.115,0.628,1.775,13.487,12.835,1.04,0.794,1.308,4.02,4.19,19.29,present ,23.93,31.2,
23/02/2026,13:30:00,10.92,5.011,20.601,10.389,0.206,0.103,13.563,12.856,1.118,0.609,1.834,13.826,13.168,1.046,0.791,1.321,4.02,4.19,20.2,present ,23.89,31.2,
23/02/2026,14:00:00,11.099,5.059,20.91,10.472,0.209,0.104,13.777,13.073,1.132,0.611,1.852,14.141,13.496,1.044,0.787,1.324,4.02,4.19,20,present ,23.93,31.5,
23/02/2026,14:30:00,10.379,4.818,19.667,10.056,0.196,0.1,13.735,13.097,1.102,0.619,1.78,14.196,13.557,1.036,0.792,1.306,4.02,4.19,19.5,present ,23.93,31.2,
23/02/2026,15:00:00,10.065,4.815,19.125,10.051,0.191,0.1,13.591,12.973,1.113,0.636,1.749,14.108,13.467,1.033,0.79,1.306,4.02,4.19,19.6,present ,23.93,31.5,
23/02/2026,15:30:00,9.761,4.68,18.599,9.816,0.185,0.098,13.386,12.801,1.1,0.639,1.72,13.921,13.281,1.03,0.794,1.296,4.02,4.19,18.79,present ,23.93,31.2,
23/02/2026,16:00:00,8.795,4.556,16.929,9.602,0.169,0.096,12.995,12.452,1.081,0.663,1.63,13.524,12.889,1.026,0.796,1.288,4.02,4.19,18.1,present ,23.93,31.5,
23/02/2026,16:30:00,7.653,4.349,14.955,9.245,0.149,0.092,12.596,12.109,1.058,0.691,1.529,13.149,12.522,1.022,0.801,1.273,4.02,4.19,17.7,present ,23.93,31.2,
23/02/2026,17:00:00,7.04,4.17,13.897,8.936,0.138,0.089,12.262,11.804,1.046,0.707,1.478,12.814,12.195,1.017,0.806,1.26,4.02,4.19,17.4,present ,23.93,31.5,
23/02/2026,17:30:00,6.105,3.996,12.28,8.636,0.122,0.086,11.955,11.541,1.026,0.73,1.403,12.506,11.895,1.017,0.813,1.248,4.02,4.19,17,present ,23.93,31.2,
23/02/2026,18:00:00,5.122,3.802,10.581,8.3,0.105,0.083,11.736,11.361,1.003,0.754,1.329,12.258,11.654,1.01,0.817,1.235,4.02,4.19,16.7,present ,23.93,31.8,
23/02/2026,18:30:00,5.03,3.799,10.422,8.295,0.104,0.082,11.572,11.206,1.005,0.759,1.322,12.08,11.48,1.011,0.817,1.235,4.02,4.19,16.7,present ,23.93,31.5,
23/02/2026,19:00:00,5.283,3.835,10.859,8.357,0.108,0.083,11.464,11.083,1.012,0.754,1.341,11.947,11.348,1.012,0.817,1.237,4.02,4.19,16.5,present ,23.93,31.2,
23/02/2026,19:30:00,5.43,3.869,11.113,8.416,0.111,0.084,11.436,11.046,1.016,0.751,1.352,11.893,11.296,1.016,0.818,1.239,4.02,4.19,16.5,present ,23.93,31.5,
23/02/2026,20:00:00,5.137,3.824,10.607,8.338,0.106,0.083,11.443,11.067,1.006,0.756,1.33,11.898,11.302,1.013,0.818,1.236,4.02,4.19,16.6,present ,23.93,31.5,
23/02/2026,20:30:00,4.663,3.757,9.788,8.221,0.097,0.082,11.382,11.033,0.997,0.769,1.295,11.855,11.265,1.011,0.82,1.232,4.02,4.19,16.29,present ,23.93,31.8,
23/02/2026,21:00:00,2.996,3.413,6.906,7.627,0.069,0.076,11.244,10.983,0.959,0.811,1.181,11.77,11.191,1,0.826,1.208,4.02,4.19,16,present ,23.93,31.2,
23/02/2026,21:30:00,2.475,3.34,6.006,7.501,0.06,0.075,11.077,10.844,0.943,0.821,1.147,11.596,11.022,0.998,0.828,1.203,4.02,4.19,16.1,present ,23.96,31.5,
23/02/2026,22:00:00,2.307,3.359,5.716,7.534,0.057,0.075,10.926,10.699,0.944,0.829,1.136,11.426,10.853,1.002,0.83,1.205,4.02,4.19,15.6,present ,23.93,31.8,
23/02/2026,22:30:00,2.244,3.305,5.607,7.44,0.056,0.074,10.811,10.588,0.939,0.829,1.132,11.283,10.714,0.999,0.83,1.201,4.02,4.19,15.6,present ,23.93,32.09,
23/02/2026,23:00:00,2.416,3.301,5.904,7.433,0.059,0.074,10.708,10.481,0.943,0.824,1.143,11.174,10.607,1,0.831,1.201,4.02,4.19,15.4,present ,23.97,31.8,
23/02/2026,23:30:00,2.617,3.362,6.252,7.539,0.062,0.075,10.614,10.376,0.951,0.822,1.156,11.066,10.498,1.002,0.829,1.205,4.02,4.19,15.6,present ,23.93,31.8,
24/02/2026,00:00:00,2.992,3.49,6.9,7.76,0.069,0.077,10.579,10.32,0.959,0.812,1.18,11,10.43,1.007,0.828,1.213,4.02,4.19,15.8,present ,23.93,31.8,
24/02/2026,00:30:00,3.543,3.532,7.853,7.834,0.078,0.078,10.622,10.327,0.974,0.799,1.217,11.002,10.425,1.009,0.827,1.216,4.02,4.19,15.8,present ,23.93,31.5,
24/02/2026,01:00:00,4.143,3.606,8.889,7.96,0.088,0.079,10.703,10.377,0.988,0.784,1.258,11.065,10.484,1.011,0.826,1.221,4.02,4.19,16,present ,23.93,31.8,
24/02/2026,01:30:00,4.042,3.587,8.714,7.928,0.087,0.079,10.725,10.408,0.983,0.785,1.251,11.111,10.533,1.01,0.826,1.22,4.02,4.19,15.9,present ,23.89,31.5,
24/02/2026,02:00:00,4.147,3.633,8.896,8.007,0.088,0.08,10.772,10.446,0.987,0.783,1.259,11.151,10.571,1.012,0.826,1.223,4.02,4.19,16.2,present ,23.93,31.8,
24/02/2026,02:30:00,4.551,3.734,9.593,8.183,0.095,0.081,10.859,10.518,0.996,0.773,1.287,11.252,10.669,1.014,0.823,1.23,4.02,4.19,16.1,present ,23.93,31.2,
24/02/2026,03:00:00,4.902,3.812,10.201,8.316,0.102,0.083,10.97,10.602,1.004,0.764,1.313,11.368,10.778,1.017,0.822,1.235,4.02,4.19,16.29,present ,23.93,31.5,
24/02/2026,03:30:00,5.361,3.84,10.994,8.365,0.109,0.083,11.046,10.658,1.013,0.751,1.346,11.457,10.862,1.017,0.821,1.237,4.02,4.19,16.5,present ,23.93,31.5,
24/02/2026,04:00:00,5.029,3.815,10.42,8.322,0.104,0.083,11.093,10.715,1.008,0.761,1.322,11.518,10.92,1.017,0.821,1.236,4.02,4.19,16.4,present ,23.89,31.5,
24/02/2026,04:30:00,5.014,3.805,10.395,8.305,0.103,0.083,11.146,10.773,1.007,0.761,1.321,11.584,10.986,1.015,0.821,1.235,4.02,4.19,16.5,present ,23.93,31.5,
24/02/2026,05:00:00,5.298,3.878,10.885,8.43,0.108,0.084,11.226,10.833,1.015,0.755,1.342,11.649,11.048,1.017,0.819,1.24,4.02,4.19,16.5,present ,23.96,31.5,
24/02/2026,05:30:00,5.635,3.886,11.468,8.444,0.114,0.084,11.324,10.913,1.021,0.746,1.367,11.738,11.135,1.017,0.818,1.24,4.02,4.19,16.79,present ,23.93,31.5,
24/02/2026,06:00:00,4.99,3.788,10.353,8.276,0.103,0.082,11.353,10.981,1.005,0.761,1.319,11.801,11.202,1.014,0.82,1.234,4.02,4.19,16.6,present ,23.97,31.8,
24/02/2026,06:30:00,4.99,3.795,10.352,8.288,0.103,0.082,11.346,10.975,1.006,0.762,1.319,11.798,11.2,1.014,0.82,1.234,4.02,4.19,16.6,present ,23.93,31.5,
24/02/2026,07:00:00,5.544,3.913,11.31,8.491,0.113,0.084,11.417,11.019,1.019,0.748,1.36,11.849,11.248,1.018,0.818,1.242,4.02,4.19,16.79,present ,23.93,31.2,
24/02/2026,07:30:00,6.023,3.966,12.138,8.583,0.121,0.085,11.507,11.084,1.028,0.735,1.397,11.939,11.335,1.02,0.817,1.246,4.02,4.19,17,present ,23.93,31.5,
24/02/2026,08:00:00,6.501,4.037,12.965,8.705,0.129,0.087,11.57,11.124,1.039,0.723,1.435,11.993,11.388,1.021,0.815,1.251,4.02,4.19,16.9,present ,23.93,31.8,
24/02/2026,08:30:00,6.037,3.976,12.162,8.601,0.121,0.086,11.653,11.22,1.03,0.736,1.398,12.062,11.457,1.02,0.817,1.247,4.02,4.19,17.1,present ,23.93,31.5,
24/02/2026,09:00:00,6.509,4.062,12.978,8.748,0.129,0.087,11.803,11.351,1.041,0.725,1.435,12.192,11.584,1.021,0.814,1.253,4.02,4.19,17.4,present ,23.89,31.5,
24/02/2026,09:30:00,7.271,4.191,14.295,8.972,0.142,0.089,11.961,11.468,1.055,0.704,1.497,12.338,11.725,1.026,0.811,1.262,4.02,4.19,17.5,present ,23.93,31.8,
24/02/2026,10:00:00,7.946,4.353,15.461,9.252,0.154,0.092,12.139,11.605,1.067,0.686,1.554,12.47,11.851,1.03,0.808,1.273,4.02,4.19,17.7,present ,23.93,31.2,
24/02/2026,10:30:00,7.758,4.325,15.136,9.204,0.151,0.092,12.254,11.733,1.068,0.693,1.538,12.605,11.983,1.029,0.808,1.271,4.02,4.19,18,present ,23.93,31.5,
24/02/2026,11:00:00,8.342,4.492,16.147,9.492,0.161,0.094,12.474,11.897,1.081,0.68,1.589,12.743,12.111,1.034,0.805,1.283,4.02,4.19,18.2,present ,23.89,31.2,
24/02/2026,11:30:00,7.509,4.225,14.706,9.03,0.147,0.09,12.912,12.358,1.054,0.694,1.517,13.105,12.466,1.027,0.811,1.264,4.02,4.19,19.29,present ,23.93,31.2,
24/02/2026,12:00:00,9.052,4.601,17.373,9.681,0.173,0.096,13.251,12.622,1.093,0.661,1.653,13.428,12.776,1.036,0.801,1.291,4.02,4.19,19.5,present ,23.89,31.2,
24/02/2026,12:30:00,9.899,4.668,18.837,9.796,0.188,0.097,13.641,12.966,1.104,0.637,1.733,13.781,13.121,1.037,0.8,1.296,4.02,4.19,20.1,present ,23.93,31.2,
24/02/2026,13:00:00,10.993,4.857,20.727,10.122,0.207,0.101,13.933,13.214,1.126,0.611,1.841,14.086,13.421,1.042,0.795,1.309,4.02,4.19,20.4,present ,23.89,30.9,
24/02/2026,13:30:00,11.481,4.979,21.571,10.334,0.215,0.103,14.208,13.446,1.134,0.599,1.892,14.337,13.66,1.044,0.791,1.318,4.02,4.19,20.7,present ,23.92,30.9,
24/02/2026,14:00:00,10.621,4.807,20.084,10.036,0.2,0.1,14.218,13.506,1.115,0.618,1.804,14.438,13.76,1.037,0.794,1.306,4.02,4.19,20.7,present ,23.89,31.2,
24/02/2026,14:30:00,10.258,4.79,19.457,10.007,0.194,0.1,14.128,13.433,1.108,0.626,1.768,14.403,13.724,1.035,0.792,1.304,4.02,4.19,20.29,present ,23.93,31.5,
24/02/2026,15:00:00,9.484,4.601,18.12,9.681,0.181,0.096,14.082,13.415,1.095,0.646,1.693,14.365,13.687,1.03,0.797,1.291,4.02,4.19,20.5,present ,23.93,31.2,
24/02/2026,15:30:00,9.149,4.515,17.54,9.532,0.175,0.095,14.16,13.493,1.089,0.655,1.662,14.405,13.719,1.029,0.8,1.285,4.02,4.19,20.7,present ,23.93,31.2,
24/02/2026,16:00:00,8.813,4.485,16.96,9.481,0.169,0.094,14.052,13.42,1.08,0.661,1.631,14.374,13.694,1.027,0.8,1.283,4.02,4.19,20.4,present ,23.93,31.2,
24/02/2026,16:30:00,8.663,4.423,16.701,9.372,0.167,0.093,13.955,13.335,1.081,0.668,1.618,14.284,13.607,1.025,0.801,1.278,4.02,4.19,20.1,present ,23.93,31.2,
24/02/2026,17:00:00,7.648,4.236,14.948,9.05,0.149,0.09,13.881,13.303,1.059,0.692,1.529,14.212,13.541,1.022,0.807,1.265,4.02,4.19,20.1,present ,23.93,31.5,
24/02/2026,17:30:00,6.404,4.028,12.797,8.69,0.127,0.086,13.72,13.219,1.03,0.721,1.427,14.12,13.463,1.015,0.81,1.25,4.02,4.19,19.6,present ,23.93,31.2,
24/02/2026,18:00:00,6.075,3.986,12.227,8.618,0.122,0.086,13.378,12.919,1.019,0.727,1.401,13.891,13.247,1.013,0.811,1.247,4.02,4.19,19,present ,23.93,31.2,
24/02/2026,18:30:00,6.342,4.014,12.689,8.665,0.126,0.086,13.089,12.615,1.029,0.723,1.422,13.58,12.942,1.015,0.811,1.249,4.02,4.19,18.4,present ,23.89,31.2,
