Date ,Time ,Uncorrected Out (cm/hr),Uncorrected In (cm/hr),Corrected Out (cm/hr),Corrected In (cm/hr),Sap Flow Out (kg/hr),Sap Flow In (kg/hr),Max Td Out (°C),Max Tu Out (°C),Rise Td Out (°C),Rise Tu Out (°C),Ratio Out,Max Td In (°C),Max Tu In (°C),Rise Td In (°C),Rise Tu In (°C),Ratio In,Pulse Duration (s),Internal Battery Voltage (V),Internal Battery Temperature (°C),External Power Supply Present,External Power Supply Voltage (V),External Power Supply Current (mA),Diagnostic Message
28/02/2026,18:00:00,6.859,2.988,13.583,6.893,0.135,0.068,11.288,10.884,1.221,0.835,1.463,11.496,11.396,1.204,1.023,1.18,4.02,4.2,22.3,present ,23.9,63.6,
28/02/2026,18:30:00,6.514,2.864,12.986,6.679,0.129,0.066,11.067,10.681,1.213,0.845,1.436,11.292,11.2,1.2,1.026,1.172,4.02,4.2,22.2,present ,23.9,64.19,
28/02/2026,19:00:00,6.109,2.682,12.288,6.365,0.122,0.063,10.909,10.549,1.204,0.858,1.404,11.124,11.039,1.198,1.035,1.16,4.02,4.2,22.1,present ,23.89,63.3,
28/02/2026,19:30:00,6.193,2.692,12.431,6.381,0.124,0.063,10.816,10.456,1.207,0.856,1.41,11.001,10.915,1.198,1.034,1.161,4.02,4.2,21.6,present ,23.89,63.3,
28/02/2026,20:00:00,5.965,2.632,12.038,6.278,0.12,0.062,10.746,10.397,1.202,0.863,1.392,10.941,10.858,1.197,1.036,1.157,4.02,4.2,21.8,present ,23.9,63.6,
28/02/2026,20:30:00,5.672,2.482,11.532,6.018,0.115,0.06,10.668,10.339,1.193,0.871,1.37,10.873,10.797,1.192,1.041,1.147,4.02,4.2,21.8,present ,23.9,63.9,
28/02/2026,21:00:00,5.344,2.29,10.965,5.687,0.109,0.056,10.585,10.279,1.185,0.881,1.345,10.811,10.741,1.188,1.048,1.135,4.02,4.2,21.6,present ,23.9,63.6,
28/02/2026,21:30:00,5.228,2.236,10.764,5.594,0.107,0.055,10.492,10.193,1.182,0.884,1.337,10.719,10.651,1.186,1.049,1.132,4.02,4.2,21.8,present ,23.9,64.19,
28/02/2026,22:00:00,4.778,1.991,9.987,5.169,0.099,0.051,10.353,10.083,1.168,0.896,1.304,10.62,10.56,1.179,1.058,1.116,4.02,4.2,21.7,present ,23.9,63.6,
28/02/2026,22:30:00,4.726,2.034,9.896,5.244,0.098,0.052,10.158,9.894,1.171,0.901,1.3,10.423,10.364,1.182,1.057,1.119,4.02,4.2,21.6,present ,23.9,64.5,
28/02/2026,23:00:00,4.154,1.778,8.908,4.801,0.089,0.048,9.963,9.73,1.156,0.918,1.259,10.263,10.212,1.173,1.064,1.103,4.02,4.2,21.8,present ,23.9,63.9,
28/02/2026,23:30:00,3.221,1.291,7.296,3.96,0.072,0.039,9.709,9.533,1.129,0.944,1.196,10.065,10.03,1.159,1.08,1.074,4.02,4.2,21.7,present ,23.9,64.19,
01/03/2026,00:00:00,3.235,1.337,7.32,4.039,0.073,0.04,9.429,9.252,1.135,0.948,1.196,9.781,9.747,1.165,1.083,1.077,4.02,4.2,21.2,present ,23.89,63.3,
01/03/2026,00:30:00,3.266,1.268,7.374,3.92,0.073,0.039,9.221,9.055,1.134,0.946,1.199,9.559,9.529,1.162,1.085,1.072,4.02,4.2,21.4,present ,23.89,63.3,
01/03/2026,01:00:00,2.335,0.939,5.764,3.351,0.057,0.033,9.132,9.013,1.11,0.975,1.138,9.435,9.416,1.155,1.097,1.053,4.02,4.2,21.5,present ,23.94,64.19,
01/03/2026,01:30:00,1.416,0.465,4.176,2.532,0.041,0.025,8.958,8.898,1.082,1,1.081,9.325,9.327,1.14,1.112,1.026,4.02,4.2,21.1,present ,23.89,63.3,
01/03/2026,02:00:00,1.02,0.28,3.491,2.212,0.034,0.022,8.846,8.814,1.072,1.013,1.058,9.21,9.222,1.136,1.118,1.015,4.02,4.2,21.1,present ,23.89,63.3,
01/03/2026,02:30:00,1.269,0.423,3.921,2.46,0.039,0.024,8.7,8.658,1.082,1.008,1.073,9.074,9.083,1.14,1.114,1.023,4.02,4.2,20.7,present ,23.9,63.9,
01/03/2026,03:00:00,1.736,0.629,4.73,2.815,0.047,0.028,8.643,8.574,1.095,0.994,1.101,8.975,8.975,1.147,1.109,1.035,4.02,4.2,20.7,present ,23.9,63.9,
01/03/2026,03:30:00,1.524,0.498,4.363,2.589,0.043,0.025,8.487,8.429,1.085,0.997,1.088,8.89,8.893,1.142,1.111,1.028,4.02,4.2,20.4,present ,23.9,64.5,
01/03/2026,04:00:00,1.954,0.71,5.106,2.956,0.051,0.029,8.264,8.179,1.101,0.988,1.114,8.631,8.626,1.149,1.106,1.04,4.02,4.2,19.6,present ,23.9,63.9,
01/03/2026,04:30:00,2.565,1.019,6.162,3.489,0.061,0.034,8.223,8.101,1.118,0.969,1.153,8.537,8.519,1.161,1.098,1.058,4.02,4.2,20.7,present ,23.9,63.9,
01/03/2026,05:00:00,2.503,0.999,6.055,3.455,0.06,0.034,8.033,7.912,1.118,0.973,1.149,8.375,8.358,1.161,1.1,1.057,4.02,4.2,19.6,present ,23.9,64.19,
01/03/2026,05:30:00,2.747,1.097,6.477,3.625,0.064,0.036,7.926,7.788,1.123,0.965,1.164,8.257,8.233,1.162,1.094,1.062,4.02,4.2,19.5,present ,23.9,64.5,
01/03/2026,06:00:00,3.031,1.231,6.968,3.856,0.069,0.038,7.683,7.531,1.128,0.953,1.183,8.041,8.011,1.166,1.09,1.07,4.02,4.2,18.7,present ,23.9,63.9,
01/03/2026,06:30:00,3.163,1.264,7.195,3.914,0.071,0.039,7.549,7.394,1.138,0.955,1.192,7.83,7.795,1.171,1.093,1.072,4.02,4.2,18.5,present ,23.9,64.19,
01/03/2026,07:00:00,3.185,1.279,7.234,3.939,0.072,0.039,7.477,7.316,1.138,0.954,1.193,7.767,7.73,1.17,1.091,1.073,4.02,4.2,18.2,present ,23.9,64.5,
01/03/2026,07:30:00,3.478,1.43,7.74,4.2,0.077,0.042,7.435,7.253,1.149,0.947,1.213,7.685,7.642,1.176,1.087,1.082,4.02,4.2,18,present ,23.9,64.19,
01/03/2026,08:00:00,3.724,1.537,8.165,4.385,0.081,0.043,7.473,7.272,1.156,0.941,1.229,7.682,7.635,1.181,1.086,1.089,4.02,4.2,18.79,present ,23.9,64.5,
01/03/2026,08:30:00,2.401,0.917,5.879,3.314,0.058,0.033,7.439,7.319,1.125,0.984,1.142,7.665,7.643,1.162,1.105,1.052,4.02,4.2,19.79,present ,23.9,63.9,
01/03/2026,09:00:00,2.501,1.013,6.052,3.48,0.06,0.034,7.719,7.589,1.12,0.974,1.149,7.887,7.859,1.163,1.101,1.057,4.02,4.2,20.5,present ,23.9,63.6,
01/03/2026,09:30:00,5.987,2.672,12.077,6.347,0.12,0.063,8.655,8.32,1.227,0.881,1.394,8.367,8.285,1.219,1.053,1.16,4.02,4.2,24.1,present ,23.9,63.6,
01/03/2026,10:00:00,8.438,3.691,16.312,8.108,0.163,0.081,9.772,9.208,1.274,0.798,1.598,9.432,9.263,1.239,1.012,1.227,4.02,4.2,24.1,present ,23.9,63.6,
01/03/2026,10:30:00,12.132,5.708,22.697,11.594,0.226,0.115,11.331,10.511,1.342,0.684,1.962,10.788,10.588,1.294,0.946,1.373,4.02,4.2,24.7,present ,23.93,63.6,
01/03/2026,11:00:00,13.49,6.28,25.043,12.582,0.25,0.125,13.765,12.778,1.348,0.638,2.115,13.112,12.865,1.301,0.922,1.417,4.02,4.2,26.9,present ,23.89,63,
01/03/2026,11:30:00,14.031,6.658,25.979,13.236,0.259,0.132,16.04,15.035,1.335,0.612,2.18,15.651,15.346,1.296,0.9,1.447,4.02,4.2,30.8,present ,23.93,63.3,
01/03/2026,12:00:00,14.669,6.761,27.081,13.413,0.27,0.134,17.548,16.539,1.297,0.575,2.259,17.576,17.284,1.277,0.882,1.455,4.02,4.2,30.9,present ,23.93,63.3,
01/03/2026,12:30:00,14.51,6.664,26.806,13.246,0.268,0.132,16.964,15.882,1.294,0.579,2.239,17.078,16.665,1.256,0.872,1.448,4.02,4.2,28.6,present ,23.93,63,
01/03/2026,13:00:00,15.517,7.513,28.547,14.713,0.285,0.147,16.936,15.727,1.297,0.548,2.368,16.5,16.047,1.281,0.849,1.518,4.02,4.2,30.1,present ,23.89,63.3,
01/03/2026,13:30:00,15.824,7.738,29.078,15.102,0.29,0.151,17.332,16.091,1.294,0.537,2.408,16.734,16.291,1.283,0.84,1.537,4.02,4.2,31.1,present ,23.93,63.3,
01/03/2026,14:00:00,15.558,7.546,28.618,14.77,0.286,0.147,17.501,16.296,1.303,0.549,2.373,17.041,16.611,1.276,0.845,1.52,4.02,4.2,30.6,present ,23.9,63.6,
01/03/2026,14:30:00,15.594,7.381,28.679,14.485,0.286,0.144,17.768,16.571,1.289,0.543,2.378,17.334,16.916,1.273,0.85,1.506,4.02,4.2,30.6,present ,23.89,63.3,
01/03/2026,15:00:00,15.155,7.102,27.921,14.004,0.279,0.14,17.495,16.354,1.297,0.56,2.32,17.316,16.94,1.27,0.86,1.483,4.02,4.2,29.4,present ,23.89,63.3,
01/03/2026,15:30:00,14.737,7.006,27.199,13.838,0.271,0.138,17.116,15.961,1.303,0.575,2.267,17.018,16.591,1.265,0.862,1.475,4.02,4.2,29,present ,23.9,63.9,
01/03/2026,16:00:00,14.597,6.813,26.956,13.503,0.269,0.135,16.689,15.569,1.303,0.579,2.25,16.58,16.174,1.266,0.872,1.46,4.02,4.2,29.1,present ,23.93,63.6,
01/03/2026,16:30:00,14.167,6.649,26.213,13.221,0.262,0.132,16.202,15.139,1.31,0.597,2.196,16.026,15.643,1.265,0.879,1.446,4.02,4.2,29.1,present ,23.93,63.3,
01/03/2026,17:00:00,12.761,5.879,23.784,11.89,0.237,0.118,15.371,14.46,1.302,0.642,2.031,15.444,15.132,1.249,0.905,1.386,4.02,4.2,28.1,present ,23.93,63.3,
01/03/2026,17:30:00,10.03,4.481,19.064,9.473,0.19,0.094,14.343,13.669,1.265,0.725,1.745,14.599,14.383,1.222,0.956,1.282,4.02,4.2,26,present ,23.89,63.3,
01/03/2026,18:00:00,8.433,3.715,16.304,8.149,0.163,0.081,13.19,12.638,1.239,0.776,1.597,13.538,13.365,1.206,0.984,1.229,4.02,4.2,23.9,present ,23.89,63.3,
01/03/2026,18:30:00,6.187,2.671,12.422,6.346,0.124,0.063,11.903,11.522,1.192,0.845,1.41,12.421,12.298,1.182,1.021,1.16,4.02,4.2,22.2,present ,23.93,63.6,
01/03/2026,19:00:00,6.006,2.641,12.109,6.293,0.121,0.062,11.208,10.832,1.203,0.862,1.396,11.525,11.405,1.191,1.031,1.158,4.02,4.2,21.4,present ,23.93,63.6,
01/03/2026,19:30:00,5.942,2.583,11.998,6.193,0.119,0.061,11.024,10.655,1.198,0.861,1.391,11.22,11.107,1.193,1.035,1.154,4.02,4.2,21.6,present ,23.9,63.9,
01/03/2026,20:00:00,5.72,2.481,11.615,6.016,0.116,0.06,10.786,10.439,1.193,0.868,1.374,10.992,10.894,1.192,1.041,1.147,4.02,4.2,20.9,present ,23.9,63.6,
01/03/2026,20:30:00,5.119,2.164,10.576,5.469,0.105,0.054,10.52,10.222,1.175,0.885,1.329,10.795,10.716,1.18,1.048,1.127,4.02,4.2,20.9,present ,23.9,63.9,
01/03/2026,21:00:00,4.801,2.069,10.026,5.305,0.1,0.053,10.242,9.963,1.168,0.895,1.305,10.514,10.443,1.18,1.054,1.121,4.02,4.2,20.4,present ,23.9,63.6,
01/03/2026,21:30:00,4.347,1.811,9.242,4.858,0.092,0.048,9.929,9.686,1.159,0.911,1.273,10.257,10.198,1.173,1.063,1.105,4.02,4.2,20.7,present ,23.9,63.6,
01/03/2026,22:00:00,3.996,1.683,8.635,4.638,0.086,0.046,9.397,9.172,1.155,0.925,1.248,9.775,9.721,1.171,1.068,1.098,4.02,4.2,19.7,present ,23.93,63.9,
01/03/2026,22:30:00,3.839,1.632,8.363,4.549,0.083,0.045,9.175,8.953,1.144,0.925,1.237,9.48,9.425,1.175,1.074,1.094,4.02,4.2,19.4,present ,23.9,64.5,
01/03/2026,23:00:00,3.22,1.327,7.294,4.023,0.072,0.04,8.492,8.318,1.126,0.942,1.195,8.987,8.948,1.161,1.08,1.076,4.02,4.2,19.7,present ,23.9,63.9,
01/03/2026,23:30:00,3.578,1.513,7.913,4.344,0.079,0.043,8.012,7.82,1.144,0.938,1.219,8.321,8.273,1.174,1.081,1.087,4.02,4.2,18.7,present ,23.86,64.19,
