Date ,Time ,Uncorrected Out (cm/hr),Uncorrected In (cm/hr),Corrected Out (cm/hr),Corrected In (cm/hr),Sap Flow Out (kg/hr),Sap Flow In (kg/hr),Max Td Out (°C),Max Tu Out (°C),Rise Td Out (°C),Rise Tu Out (°C),Ratio Out,Max Td In (°C),Max Tu In (°C),Rise Td In (°C),Rise Tu In (°C),Ratio In,Pulse Duration (s),Internal Battery Voltage (V),Internal Battery Temperature (°C),External Power Supply Present,External Power Supply Voltage (V),External Power Supply Current (mA),Diagnostic Message
28/02/2026,21:30:00,0.583,-0.834,2.736,0.285,0.027,0.002,9.961,9.905,0.828,0.802,1.032,10.292,10.532,0.867,0.909,0.954,4.02,4.19,12.5,present ,23.95,30.3,
28/02/2026,22:00:00,0.495,-0.866,2.584,0.23,0.025,0.002,9.828,9.772,0.825,0.803,1.027,10.181,10.421,0.866,0.91,0.952,4.02,4.19,12.2,present ,23.96,30.6,
28/02/2026,22:30:00,0.475,-0.884,2.549,0.199,0.025,0.001,9.619,9.567,0.826,0.805,1.026,9.981,10.222,0.868,0.912,0.952,4.02,4.19,12,present ,23.96,30.9,
28/02/2026,23:00:00,0.478,-0.9,2.555,0.172,0.025,0.001,9.443,9.395,0.827,0.805,1.026,9.811,10.053,0.866,0.911,0.951,4.02,4.19,11.8,present ,23.96,30.9,
28/02/2026,23:30:00,0.408,-0.884,2.435,0.199,0.024,0.001,9.239,9.192,0.823,0.805,1.022,9.624,9.866,0.865,0.91,0.952,4.02,4.19,11.7,present ,23.96,30.9,
01/03/2026,00:00:00,0.355,-0.898,2.342,0.175,0.023,0.001,9.012,8.963,0.822,0.807,1.019,9.392,9.634,0.868,0.913,0.951,4.02,4.19,11.4,present ,23.96,30.9,
01/03/2026,00:30:00,0.431,-0.946,2.474,0.092,0.024,0,8.832,8.784,0.826,0.807,1.024,9.201,9.444,0.868,0.916,0.948,4.02,4.19,11.4,present ,23.96,30.9,
01/03/2026,01:00:00,0.326,-0.963,2.293,0.062,0.022,0,8.755,8.711,0.824,0.81,1.018,9.088,9.331,0.868,0.917,0.947,4.02,4.19,11.5,present ,23.96,30.9,
01/03/2026,01:30:00,0.118,-0.988,1.932,0.019,0.019,0,8.614,8.585,0.817,0.812,1.006,8.982,9.228,0.867,0.917,0.946,4.02,4.19,10.9,present ,23.96,30.6,
01/03/2026,02:00:00,0.018,-1.082,1.759,-0.142,0.017,-0.001,8.515,8.49,0.818,0.818,1.001,8.875,9.123,0.866,0.92,0.941,4.02,4.19,10.9,present ,23.96,30.6,
01/03/2026,02:30:00,0.119,-1,1.934,-0.001,0.019,0,8.375,8.349,0.82,0.815,1.006,8.748,8.997,0.866,0.916,0.945,4.02,4.19,10.7,present ,23.96,30.9,
01/03/2026,03:00:00,0.156,-1.005,1.998,-0.009,0.019,0,8.279,8.251,0.821,0.815,1.008,8.636,8.885,0.868,0.919,0.945,4.02,4.19,10.6,present ,23.96,30.9,
01/03/2026,03:30:00,0.178,-1.065,2.036,-0.113,0.02,-0.001,8.114,8.089,0.822,0.814,1.009,8.516,8.765,0.866,0.92,0.942,4.02,4.19,10.2,present ,23.96,31.2,
01/03/2026,04:00:00,0.208,-1.025,2.088,-0.043,0.02,0,7.892,7.86,0.824,0.815,1.011,8.277,8.527,0.867,0.919,0.944,4.02,4.19,10.2,present ,23.96,31.2,
01/03/2026,04:30:00,0.491,-1.001,2.578,-0.002,0.025,0,7.83,7.789,0.829,0.807,1.027,8.163,8.411,0.869,0.919,0.945,4.02,4.19,10.4,present ,23.93,31.2,
01/03/2026,05:00:00,0.376,-0.967,2.378,0.056,0.023,0,7.603,7.566,0.827,0.81,1.021,7.982,8.23,0.869,0.918,0.947,4.02,4.19,10,present ,23.96,31.2,
01/03/2026,05:30:00,0.351,-0.92,2.335,0.136,0.023,0.001,7.415,7.373,0.825,0.81,1.019,7.782,8.029,0.871,0.917,0.95,4.02,4.19,9.8,present ,23.93,31.2,
01/03/2026,06:00:00,0.58,-0.917,2.731,0.142,0.027,0.001,7.113,7.067,0.83,0.804,1.032,7.515,7.761,0.872,0.919,0.95,4.02,4.19,9.2,present ,23.96,31.2,
01/03/2026,06:30:00,0.524,-0.898,2.635,0.175,0.026,0.001,6.878,6.833,0.833,0.81,1.029,7.21,7.455,0.875,0.921,0.951,4.02,4.19,9,present ,23.97,31.8,
01/03/2026,07:00:00,0.57,-0.85,2.714,0.258,0.027,0.002,6.728,6.674,0.833,0.807,1.032,7.039,7.282,0.877,0.921,0.953,4.02,4.19,9.1,present ,23.96,31.2,
01/03/2026,07:30:00,0.813,-0.798,3.134,0.348,0.031,0.003,6.614,6.546,0.84,0.804,1.046,6.879,7.121,0.88,0.921,0.956,4.02,4.19,9,present ,23.96,31.2,
01/03/2026,08:00:00,1.36,-0.597,4.079,0.695,0.04,0.006,6.628,6.525,0.855,0.793,1.078,6.836,7.071,0.887,0.918,0.967,4.02,4.19,9.6,present ,23.96,31.2,
01/03/2026,08:30:00,0.927,-0.709,3.33,0.501,0.033,0.005,6.711,6.622,0.85,0.808,1.052,6.908,7.148,0.885,0.921,0.961,4.02,4.19,9.7,present ,23.96,31.2,
01/03/2026,09:00:00,1.708,-0.422,4.681,0.997,0.046,0.009,6.96,6.844,0.862,0.784,1.099,7.183,7.412,0.889,0.911,0.976,4.02,4.19,9.89,present ,23.96,30.9,
01/03/2026,09:30:00,4.925,0.614,10.24,2.79,0.102,0.027,9.408,8.872,0.962,0.733,1.314,8.113,8.253,0.941,0.912,1.034,4.02,4.19,13.8,present ,23.96,30.9,
01/03/2026,10:00:00,8.838,1.93,17.004,5.065,0.17,0.05,11.95,11.056,1.02,0.625,1.634,10.909,10.898,0.95,0.856,1.113,4.02,4.19,20.2,present ,23.95,30.3,
01/03/2026,10:30:00,15.958,4.825,29.308,10.067,0.293,0.1,11.844,11.035,1.128,0.466,2.426,11.751,11.766,1.002,0.77,1.307,4.02,4.19,22.9,present ,23.99,30.3,
01/03/2026,11:00:00,17.5,5.507,31.975,11.246,0.319,0.112,12.244,11.096,1.185,0.448,2.643,11.897,11.784,1.028,0.761,1.357,4.02,4.19,22.9,present ,23.95,30,
01/03/2026,11:30:00,18.987,6.299,34.544,12.614,0.345,0.126,14.398,12.92,1.173,0.409,2.871,13.989,13.79,1.051,0.744,1.418,4.02,4.19,22.1,present ,23.99,30.3,
01/03/2026,12:00:00,21.045,6.749,38.101,13.393,0.381,0.133,15.469,14.111,1.168,0.364,3.219,16.021,15.782,1.042,0.72,1.454,4.02,4.19,21.1,present ,23.95,30,
01/03/2026,12:30:00,21.003,6.729,38.028,13.358,0.38,0.133,15.074,13.782,1.149,0.359,3.211,15.631,15.348,1.034,0.715,1.453,4.02,4.19,19.29,present ,23.96,30.6,
01/03/2026,13:00:00,23.208,7.981,41.839,15.522,0.418,0.155,15.304,13.944,1.186,0.327,3.63,16.061,15.783,1.055,0.681,1.557,4.02,4.19,20.7,present ,23.95,30.3,
01/03/2026,13:30:00,24.845,8.673,44.668,16.719,0.446,0.167,16.127,14.647,1.186,0.298,3.976,17.22,16.839,1.066,0.662,1.619,4.02,4.19,21.4,present ,23.96,30.9,
01/03/2026,14:00:00,25.549,9.126,45.885,17.501,0.458,0.175,16.689,15.197,1.175,0.285,4.134,17.832,17.402,1.064,0.645,1.66,4.02,4.19,22.3,present ,23.96,30.6,
01/03/2026,14:30:00,25.448,8.994,45.71,17.272,0.457,0.172,16.933,15.458,1.174,0.286,4.111,18.165,17.724,1.058,0.647,1.648,4.02,4.19,23.3,present ,23.96,31.2,
01/03/2026,15:00:00,24.012,8.371,43.229,16.197,0.432,0.161,16.933,15.497,1.166,0.308,3.796,18.229,17.792,1.05,0.663,1.592,4.02,4.19,25.3,present ,23.99,30.3,
01/03/2026,15:30:00,22.527,8.087,40.661,15.706,0.406,0.157,16.81,15.431,1.168,0.334,3.495,18.271,17.841,1.035,0.665,1.567,4.02,4.19,25.1,present ,23.96,30.6,
01/03/2026,16:00:00,20.625,7.161,37.375,14.105,0.373,0.141,16.361,15.086,1.156,0.368,3.145,17.624,17.232,1.021,0.69,1.488,4.02,4.19,23.7,present ,23.95,30.3,
01/03/2026,16:30:00,18.491,6.175,33.687,12.402,0.336,0.124,16.278,15.131,1.139,0.409,2.793,17.605,17.283,1.005,0.717,1.409,4.02,4.19,24.6,present ,23.95,30.3,
01/03/2026,17:00:00,15.083,4.877,27.796,10.158,0.277,0.101,15.687,14.752,1.088,0.471,2.311,16.947,16.717,0.963,0.738,1.311,4.02,4.19,20.29,present ,23.99,30.6,
01/03/2026,17:30:00,9.413,2.571,17.997,6.172,0.179,0.061,14.459,13.832,0.992,0.589,1.687,15.314,15.208,0.921,0.801,1.153,4.02,4.19,17.4,present ,23.95,30.3,
01/03/2026,18:00:00,5.524,1.113,11.276,3.652,0.112,0.036,13.101,12.692,0.917,0.675,1.359,13.823,13.818,0.895,0.843,1.063,4.02,4.19,15.1,present ,23.95,30.3,
01/03/2026,18:30:00,2.362,-0.15,5.812,1.467,0.058,0.014,11.778,11.542,0.852,0.747,1.14,12.535,12.613,0.867,0.875,0.991,4.02,4.19,13,present ,23.96,30.6,
01/03/2026,19:00:00,1.23,-0.615,3.854,0.663,0.038,0.006,10.952,10.783,0.839,0.784,1.07,11.517,11.642,0.862,0.893,0.966,4.02,4.19,12.4,present ,23.96,30.6,
01/03/2026,19:30:00,0.879,-0.717,3.247,0.488,0.032,0.004,10.553,10.419,0.83,0.791,1.05,10.982,11.137,0.865,0.901,0.96,4.02,4.19,12.3,present ,23.96,30.9,
01/03/2026,20:00:00,0.738,-0.811,3.004,0.326,0.03,0.003,10.177,10.071,0.825,0.792,1.041,10.568,10.748,0.864,0.905,0.955,4.02,4.19,12.3,present ,23.96,30.9,
01/03/2026,20:30:00,0.548,-0.867,2.675,0.229,0.026,0.002,9.812,9.732,0.824,0.799,1.03,10.219,10.419,0.862,0.906,0.952,4.02,4.19,12,present ,23.96,30.9,
01/03/2026,21:00:00,0.414,-0.897,2.444,0.176,0.024,0.001,9.478,9.41,0.822,0.803,1.023,9.863,10.075,0.864,0.91,0.951,4.02,4.19,11.6,present ,23.96,30.9,
01/03/2026,21:30:00,0.349,-0.922,2.331,0.133,0.023,0.001,9.134,9.08,0.823,0.808,1.019,9.541,9.764,0.866,0.912,0.95,4.02,4.19,11.3,present ,23.96,31.2,
01/03/2026,22:00:00,0.242,-0.979,2.148,0.035,0.021,0,8.595,8.549,0.82,0.809,1.013,9.056,9.282,0.863,0.913,0.947,4.02,4.19,10.6,present ,23.96,30.9,
01/03/2026,22:30:00,0.465,-0.884,2.533,0.2,0.025,0.002,8.315,8.259,0.822,0.802,1.026,8.682,8.91,0.868,0.913,0.952,4.02,4.19,10.4,present ,23.96,30.6,
01/03/2026,23:00:00,0.115,-1.066,1.927,-0.115,0.019,-0.001,7.722,7.687,0.816,0.811,1.006,8.204,8.439,0.863,0.917,0.942,4.02,4.19,9.89,present ,23.96,31.2,
01/03/2026,23:30:00,0.334,-0.907,2.306,0.159,0.023,0.001,7.236,7.186,0.824,0.809,1.018,7.612,7.844,0.87,0.917,0.95,4.02,4.19,9.5,present ,23.96,30.9,
